workload,kernel,requested_core_clock,requested_mem_clock,requested_pair,is_auto_baseline,applied_core_clock,applied_mem_clock,n,measured_launches_mean,measured_launches_std,total_time_mean_ms,total_time_std_ms,total_energy_mean_mJ,total_energy_std_mJ,avg_power_mean_W,avg_power_std_W,time_per_launch_mean_ms,time_per_launch_std_ms,energy_per_launch_mean_mJ,energy_per_launch_std_mJ,effective_core_clock,effective_mem_clock,num_requested_pairs_merged,requested_pairs_merged,requested_core_clock_original,requested_mem_clock_original
gramschmidt,kernel3,1470,5001,1470/5001,0,1470,5001,1,2994.0,0.0,5000.196,0.0,411354.0,0.0,82.267578,0.0,1.670072144288577,0.0,137.3927855711423,0.0,1470.0,5001.0,1,1470/5001,1470,5001
gramschmidt,kernel3,1470,9251,1470/9251,0,1470,9251,1,3768.0,0.0,5001.09,0.0,531711.0,0.0,106.319026,0.0,1.327253184713376,0.0,141.11226114649682,0.0,1470.0,9251.0,1,1470/9251,1470,9251
gramschmidt,kernel3,1470,9501,1470/9501,0,1470,9501,1,3767.0,0.0,5001.119,0.0,521504.0,0.0,104.27746,0.0,1.3276132200690205,0.0,138.44013804088135,0.0,1470.0,9501.0,1,1470/9501,1470,9501
gramschmidt,kernel3,1890,810,1890/405;1890/810,0,1890,810,2,1018.0,0.0,5002.0470000000005,0.0,380987.0,0.0,76.16625099999999,0.0,4.913602161100197,0.0,374.25049115913555,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
gramschmidt,kernel3,1890,5001,1890/5001,0,1890,5001,1,3372.0,0.0,5001.05,0.0,558112.0,0.0,111.598969,0.0,1.4831109134045075,0.0,165.51364175563464,0.0,1890.0,5001.0,1,1890/5001,1890,5001
gramschmidt,kernel3,1890,9251,1890/9251,0,1890,9251,1,4263.0,0.0,5000.674,0.0,696307.0,0.0,139.242635,0.0,1.17304105090312,0.0,163.3373211353507,0.0,1890.0,9251.0,1,1890/9251,1890,9251
gramschmidt,kernel3,1890,9501,1890/9501,0,1890,9501,1,4263.0,0.0,5000.725,0.0,698657.0,0.0,139.711153,0.0,1.173053014309172,0.0,163.8885761201032,0.0,1890.0,9501.0,1,1890/9501,1890,9501
gramschmidt,kernel3,1950,810,2100/405;2100/810,0,1950,810,2,1022.0,0.0,5001.317999999999,0.0,438539.0,0.0,87.68473,0.0,4.893657534246575,0.0,429.0988258317025,0.0,1950.0,810.0,2,2100/405;2100/810,2100,405;810
gramschmidt,kernel3,1950,5001,2100/5001,0,1950,5001,1,3419.0,0.0,5000.663,0.0,622108.0,0.0,124.405114,0.0,1.4626098274349224,0.0,181.95612752266743,0.0,1950.0,5001.0,1,2100/5001,2100,5001
gramschmidt,kernel3,1950,9251,2100/9251,0,1950,9251,1,4341.0,0.0,5000.672,0.0,765771.0,0.0,153.133623,0.0,1.1519631421331489,0.0,176.40428472702143,0.0,1950.0,9251.0,1,2100/9251,2100,9251
gramschmidt,kernel3,1950,9501,2100/9501,0,1950,9501,1,4360.0,0.0,5001.064,0.0,772521.0,0.0,154.47133,0.0,1.147033027522936,0.0,177.18371559633027,0.0,1950.0,9501.0,1,2100/9501,2100,9501
hotspot,calculate_temp,210,405,210/405,0,210,405,1,118895.0,0.0,5000.019,0.0,220198.0,0.0,44.039432,0.0,0.0420540729214853,0.0,1.8520375120905,0.0,210.0,405.0,1,210/405,210,405
hotspot,calculate_temp,210,810,210/810,0,210,810,1,128635.0,0.0,5000.039,0.0,231048.0,0.0,46.209244,0.0,0.0388699731799277,0.0,1.7961519026703463,0.0,210.0,810.0,1,210/810,210,810
hotspot,calculate_temp,210,5001,210/5001,0,210,5001,1,128368.0,0.0,5000.027,0.0,398164.0,0.0,79.632365,0.0,0.0389507275956624,0.0,3.1017387510906147,0.0,210.0,5001.0,1,210/5001,210,5001
hotspot,calculate_temp,210,9251,210/9251,0,210,9251,1,132418.0,0.0,5000.043,0.0,516085.0,0.0,103.216103,0.0,0.0377595417541421,0.0,3.8973931036566025,0.0,210.0,9251.0,1,210/9251,210,9251
hotspot,calculate_temp,210,9501,210/9501,0,210,9501,1,130645.0,0.0,5000.009,0.0,515943.0,0.0,103.188419,0.0,0.0382717210761988,0.0,3.9491982088866777,0.0,210.0,9501.0,1,210/9501,210,9501
hotspot,calculate_temp,630,810,630/405;630/810,0,630,810,2,247658.0,0.0,5000.014499999999,0.0,303508.5,0.0,60.7015245,0.0,0.0202225180137683,0.0,1.225875977414385,0.0,630.0,810.0,2,630/405;630/810,630,405;810
hotspot,calculate_temp,630,5001,630/5001,0,630,5001,1,273112.0,0.0,5000.026,0.0,463462.0,0.0,92.69192,0.0,0.0183076027417323,0.0,1.6969668121503263,0.0,630.0,5001.0,1,630/5001,630,5001
hotspot,calculate_temp,630,9251,630/9251,0,630,9251,1,282966.0,0.0,5000.01,0.0,608672.0,0.0,121.734162,0.0,0.0176700027565149,0.0,2.1510428814769265,0.0,630.0,9251.0,1,630/9251,630,9251
hotspot,calculate_temp,630,9501,630/9501,0,630,9501,1,274499.0,0.0,5000.007,0.0,608355.0,0.0,121.670834,0.0,0.018215028105749,0.0,2.216237581921974,0.0,630.0,9501.0,1,630/9501,630,9501
hotspot,calculate_temp,1050,810,1050/405;1050/810,0,1050,810,2,349432.0,0.0,5000.0115,0.0,365214.0,0.0,73.0426325,0.0,0.0143152096487274,0.0,1.045471362298727,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
hotspot,calculate_temp,1050,5001,1050/5001,0,1050,5001,1,356786.0,0.0,5000.017,0.0,516749.0,0.0,103.349447,0.0,0.0140140504391988,0.0,1.4483443857102016,0.0,1050.0,5001.0,1,1050/5001,1050,5001
hotspot,calculate_temp,1050,9251,1050/9251,0,1050,9251,1,377250.0,0.0,5000.007,0.0,677403.0,0.0,135.480415,0.0,0.0132538290258449,0.0,1.795634194831014,0.0,1050.0,9251.0,1,1050/9251,1050,9251
hotspot,calculate_temp,1050,9501,1050/9501,0,1050,9501,1,386998.0,0.0,5000.011,0.0,673439.0,0.0,134.687511,0.0,0.0129199918345831,0.0,1.7401614478627796,0.0,1050.0,9501.0,1,1050/9501,1050,9501
hotspot,calculate_temp,1470,810,1470/405;1470/810,0,1470,810,2,422494.0,0.0,5000.005999999999,0.0,441543.5,0.0,88.308592,0.0,0.01183450218396715,0.0,1.0450888065289445,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
hotspot,calculate_temp,1470,5001,1470/5001,0,1470,5001,1,445535.0,0.0,5000.011,0.0,612965.0,0.0,122.592737,0.0,0.0112224875711223,0.0,1.3757953920567407,0.0,1470.0,5001.0,1,1470/5001,1470,5001
hotspot,calculate_temp,1470,9251,1470/9251,0,1470,9251,1,433856.0,0.0,5000.011,0.0,731412.0,0.0,146.282086,0.0,0.0115245864987461,0.0,1.6858404631951616,0.0,1470.0,9251.0,1,1470/9251,1470,9251
hotspot,calculate_temp,1470,9501,1470/9501,0,1470,9501,1,433248.0,0.0,5000.017,0.0,734871.0,0.0,146.973712,0.0,0.0115407734138414,0.0,1.696190172834035,0.0,1470.0,9501.0,1,1470/9501,1470,9501
hotspot,calculate_temp,1890,810,1890/405;1890/810,0,1890,810,2,514668.5,0.0,5000.0105,0.0,832761.5,0.0,166.551959,0.0,0.009715034787360851,0.0,1.6180670730893854,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
hotspot,calculate_temp,1890,5001,1890/5001,0,1890,5001,1,504136.0,0.0,5000.012,0.0,1009935.0,0.0,201.986527,0.0,0.0099179824491803,0.0,2.003298713045686,0.0,1890.0,5001.0,1,1890/5001,1890,5001
hotspot,calculate_temp,1890,9251,1890/9251,0,1890,9251,1,529010.0,0.0,5000.007,0.0,1197238.0,0.0,239.447273,0.0,0.0094516304039621,0.0,2.2631670478818924,0.0,1890.0,9251.0,1,1890/9251,1890,9251
hotspot,calculate_temp,1890,9501,1890/9501,0,1890,9501,1,529047.0,0.0,5000.006,0.0,1236830.0,0.0,247.36571,0.0,0.0094509674943814,0.0,2.3378452198008874,0.0,1890.0,9501.0,1,1890/9501,1890,9501
hotspot,calculate_temp,1935,810,2100/405,0,1935,810,1,526739.0,0.0,5000.009,0.0,1032032.0,0.0,206.406037,0.0,0.0094923842738054,0.0,1.959285338659184,0.0,1935.0,810.0,1,2100/405,2100,405
hotspot,calculate_temp,1950,810,2100/810,0,1950,810,1,525421.0,0.0,5000.01,0.0,1015747.0,0.0,203.149003,0.0,0.0095161974873482,0.0,1.933205943424416,0.0,1950.0,810.0,1,2100/810,2100,810
hotspot,calculate_temp,1950,5001,2100/5001,0,1950,5001,1,512102.0,0.0,5000.009,0.0,1174200.0,0.0,234.839587,0.0,0.0097636974665203,0.0,2.292902585812983,0.0,1950.0,5001.0,1,2100/5001,2100,5001
hotspot,calculate_temp,1950,9251,2100/9251,0,1950,9251,1,539857.0,0.0,5000.008,0.0,1326497.0,0.0,265.298985,0.0,0.0092617267165193,0.0,2.457126609453985,0.0,1950.0,9251.0,1,2100/9251,2100,9251
hotspot,calculate_temp,1950,9501,2100/9501,0,1950,9501,1,510789.0,0.0,5000.007,0.0,1309238.0,0.0,261.847216,0.0,0.0097887914579209,0.0,2.563167961721964,0.0,1950.0,9501.0,1,2100/9501,2100,9501
hotspot3d,hotspotOpt1,210,405,210/405,0,210,405,1,5064.0,0.0,5000.527,0.0,209883.0,0.0,41.972177,0.0,0.9874658372827804,0.0,41.44609004739336,0.0,210.0,405.0,1,210/405,210,405
hotspot3d,hotspotOpt1,210,810,210/810,0,210,810,1,11730.0,0.0,5000.127,0.0,256328.0,0.0,51.264293,0.0,0.4262682864450128,0.0,21.85234441602728,0.0,210.0,810.0,1,210/810,210,810
hotspot3d,hotspotOpt1,210,5001,210/5001,0,210,5001,1,61544.0,0.0,5000.017,0.0,622359.0,0.0,124.471375,0.0,0.0812429643832055,0.0,10.112423631873131,0.0,210.0,5001.0,1,210/5001,210,5001
hotspot3d,hotspotOpt1,210,9251,210/9251,0,210,9251,1,63236.0,0.0,5000.076,0.0,788623.0,0.0,157.722197,0.0,0.0790700866594977,0.0,12.47110822948953,0.0,210.0,9251.0,1,210/9251,210,9251
hotspot3d,hotspotOpt1,210,9501,210/9501,0,210,9501,1,63166.0,0.0,5000.074,0.0,777477.0,0.0,155.493092,0.0,0.0791576797644302,0.0,12.308472912642875,0.0,210.0,9501.0,1,210/9501,210,9501
hotspot3d,hotspotOpt1,630,810,630/405;630/810,0,630,810,2,11802.0,0.0,5000.0475,0.0,265047.0,0.0,53.0088875,0.0,0.4236643348010676,0.0,22.456849701063167,0.0,630.0,810.0,2,630/405;630/810,630,405;810
hotspot3d,hotspotOpt1,630,5001,630/5001,0,630,5001,1,73331.0,0.0,5000.008,0.0,673447.0,0.0,134.68919,0.0,0.0681840967667153,0.0,9.183660389194202,0.0,630.0,5001.0,1,630/5001,630,5001
hotspot3d,hotspotOpt1,630,9251,630/9251,0,630,9251,1,118239.0,0.0,5000.015,0.0,996058.0,0.0,199.210997,0.0,0.0422873586549277,0.0,8.424107105100687,0.0,630.0,9251.0,1,630/9251,630,9251
hotspot3d,hotspotOpt1,630,9501,630/9501,0,630,9501,1,118243.0,0.0,5000.043,0.0,1000571.0,0.0,200.112461,0.0,0.0422861649315392,0.0,8.461989293235117,0.0,630.0,9501.0,1,630/9501,630,9501
hotspot3d,hotspotOpt1,1050,810,1050/405;1050/810,0,1050,810,2,11869.5,0.0,5000.214,0.0,288194.0,0.0,57.636359,0.0,0.42126576547203065,0.0,24.280228335828163,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
hotspot3d,hotspotOpt1,1050,5001,1050/5001,0,1050,5001,1,75419.0,0.0,5000.067,0.0,697121.0,0.0,139.422335,0.0,0.0662971797557644,0.0,9.243307389384638,0.0,1050.0,5001.0,1,1050/5001,1050,5001
hotspot3d,hotspotOpt1,1050,9251,1050/9251,0,1050,9251,1,125142.0,0.0,5000.032,0.0,1043450.0,0.0,208.688655,0.0,0.0399548672707803,0.0,8.338127886720685,0.0,1050.0,9251.0,1,1050/9251,1050,9251
hotspot3d,hotspotOpt1,1050,9501,1050/9501,0,1050,9501,1,123703.0,0.0,5000.006,0.0,1042968.0,0.0,208.593356,0.0,0.0404194401105874,0.0,8.43122640518015,0.0,1050.0,9501.0,1,1050/9501,1050,9501
hotspot3d,hotspotOpt1,1470,810,1470/405;1470/810,0,1470,810,2,11907.5,0.0,5000.2945,0.0,322369.5,0.0,64.4701105,0.0,0.4199283192924672,0.0,27.07308306033282,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
hotspot3d,hotspotOpt1,1470,5001,1470/5001,0,1470,5001,1,76881.0,0.0,5000.014,0.0,747862.0,0.0,149.571991,0.0,0.0650357565588376,0.0,9.727526957245614,0.0,1470.0,5001.0,1,1470/5001,1470,5001
hotspot3d,hotspotOpt1,1470,9251,1470/9251,0,1470,9251,1,125510.0,0.0,5000.029,0.0,1078625.0,0.0,215.723736,0.0,0.0398376942076328,0.0,8.593936738108518,0.0,1470.0,9251.0,1,1470/9251,1470,9251
hotspot3d,hotspotOpt1,1470,9501,1470/9501,0,1470,9501,1,127986.0,0.0,5000.006,0.0,1100352.0,0.0,220.070142,0.0,0.0390668198084165,0.0,8.597440345037738,0.0,1470.0,9501.0,1,1470/9501,1470,9501
hotspot3d,hotspotOpt1,1890,810,1890/405;1890/810,0,1890,810,2,11942.0,0.0,5000.1404999999995,0.0,482869.5,0.0,96.5711655,0.0,0.41870210407076747,0.0,40.43453444519705,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
hotspot3d,hotspotOpt1,1890,5001,1890/5001,0,1890,5001,1,77197.0,0.0,5000.027,0.0,1053615.0,0.0,210.721848,0.0,0.064769706076661,0.0,13.648393072269648,0.0,1890.0,5001.0,1,1890/5001,1890,5001
hotspot3d,hotspotOpt1,1890,9251,1890/9251,0,1890,9251,1,130569.0,0.0,5000.028,0.0,1547779.0,0.0,309.554047,0.0,0.038294143326517,0.0,11.854107789751012,0.0,1890.0,9251.0,1,1890/9251,1890,9251
hotspot3d,hotspotOpt1,1890,9501,1890/9501,0,1890,9501,1,128460.0,0.0,5000.029,0.0,1603166.0,0.0,320.631353,0.0,0.0389228475790129,0.0,12.47988478903939,0.0,1890.0,9501.0,1,1890/9501,1890,9501
hotspot3d,hotspotOpt1,1920,9501,2100/9501,0,1920,9501,1,130610.0,0.0,5000.02,0.0,1722094.0,0.0,344.417455,0.0,0.0382820610979251,0.0,13.185008804838834,0.0,1920.0,9501.0,1,2100/9501,2100,9501
hotspot3d,hotspotOpt1,1935,810,2100/405,0,1935,810,1,11943.0,0.0,5000.245,0.0,571904.0,0.0,114.375193,0.0,0.4186757933517541,0.0,47.886125764045886,0.0,1935.0,810.0,1,2100/405,2100,405
hotspot3d,hotspotOpt1,1950,5001,2100/5001,0,1950,5001,1,78094.0,0.0,5000.05,0.0,1213423.0,0.0,242.682183,0.0,0.0640260455348682,0.0,15.53797987041258,0.0,1950.0,5001.0,1,2100/5001,2100,5001
hotspot3d,hotspotOpt1,1950,9251,2100/9251,0,1950,9251,1,130870.0,0.0,5000.042,0.0,1720201.0,0.0,344.037344,0.0,0.0382061740658668,0.0,13.144349354321085,0.0,1950.0,9251.0,1,2100/9251,2100,9251
hotspot3d,hotspotOpt1,1965,810,2100/810,0,1965,810,1,11944.0,0.0,5000.035,0.0,566220.0,0.0,113.243204,0.0,0.418623158070998,0.0,47.406229068988615,0.0,1965.0,810.0,1,2100/810,2100,810
jacobi1d,kernel1,210,405,210/405,0,210,405,1,385764.0,0.0,5000.014,0.0,169084.0,0.0,33.816708,0.0,0.0129613286880061,0.0,0.4383094327101544,0.0,210.0,405.0,1,210/405,210,405
jacobi1d,kernel1,210,810,210/810,0,210,810,1,433424.0,0.0,5000.013,0.0,181948.0,0.0,36.389508,0.0,0.011536077836022,0.0,0.4197921665620732,0.0,210.0,810.0,1,210/810,210,810
jacobi1d,kernel1,210,5001,210/5001,0,210,5001,1,451086.0,0.0,5000.011,0.0,349246.0,0.0,69.84905,0.0,0.0110843852391783,0.0,0.7742337381341917,0.0,210.0,5001.0,1,210/5001,210,5001
jacobi1d,kernel1,210,9251,210/9251,0,210,9251,1,473483.0,0.0,5000.01,0.0,447974.0,0.0,89.594625,0.0,0.0105600623464834,0.0,0.9461247816711476,0.0,210.0,9251.0,1,210/9251,210,9251
jacobi1d,kernel1,210,9501,210/9501,0,210,9501,1,470022.0,0.0,5000.015,0.0,449149.0,0.0,89.829528,0.0,0.0106378318461689,0.0,0.955591440400662,0.0,210.0,9501.0,1,210/9501,210,9501
jacobi1d,kernel1,630,810,630/405;630/810,0,630,810,2,529109.0,0.0,5000.0105,0.0,188522.0,0.0,37.7043225,0.0,0.00957461254128655,0.0,0.3607117983342718,0.0,630.0,810.0,2,630/405;630/810,630,405;810
jacobi1d,kernel1,630,5001,630/5001,0,630,5001,1,652456.0,0.0,5000.012,0.0,350307.0,0.0,70.061236,0.0,0.0076633704035214,0.0,0.5369051706168692,0.0,630.0,5001.0,1,630/5001,630,5001
jacobi1d,kernel1,630,9251,630/9251,0,630,9251,1,661976.0,0.0,5000.015,0.0,464839.0,0.0,92.967528,0.0,0.0075531665800572,0.0,0.7021991733839293,0.0,630.0,9251.0,1,630/9251,630,9251
jacobi1d,kernel1,630,9501,630/9501,0,630,9501,1,713546.0,0.0,5000.009,0.0,467837.0,0.0,93.567236,0.0,0.0070072693281161,0.0,0.655650791960154,0.0,630.0,9501.0,1,630/9501,630,9501
jacobi1d,kernel1,1050,810,1050/405;1050/810,0,1050,810,2,652285.0,0.0,5000.0105,0.0,201650.5,0.0,40.330017,0.0,0.0076873888832083,0.0,0.31000918589850396,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
jacobi1d,kernel1,1050,5001,1050/5001,0,1050,5001,1,673597.0,0.0,5000.014,0.0,362819.0,0.0,72.563602,0.0,0.0074228566932453,0.0,0.5386291803556132,0.0,1050.0,5001.0,1,1050/5001,1050,5001
jacobi1d,kernel1,1050,9251,1050/9251,0,1050,9251,1,740039.0,0.0,5000.011,0.0,483999.0,0.0,96.799592,0.0,0.006756415540262,0.0,0.6540182341741448,0.0,1050.0,9251.0,1,1050/9251,1050,9251
jacobi1d,kernel1,1050,9501,1050/9501,0,1050,9501,1,789627.0,0.0,5000.01,0.0,485290.0,0.0,97.05781,0.0,0.0063321163030139,0.0,0.6145813149752984,0.0,1050.0,9501.0,1,1050/9501,1050,9501
jacobi1d,kernel1,1470,810,1470/405;1470/810,0,1470,810,2,785602.0,0.0,5000.009,0.0,222867.0,0.0,44.573321500000006,0.0,0.0063646639599609,0.0,0.28368731538195213,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
jacobi1d,kernel1,1470,5001,1470/5001,0,1470,5001,1,746169.0,0.0,5000.012,0.0,390155.0,0.0,78.030817,0.0,0.0067009109196442,0.0,0.5228775250646971,0.0,1470.0,5001.0,1,1470/5001,1470,5001
jacobi1d,kernel1,1470,9251,1470/9251,0,1470,9251,1,762404.0,0.0,5000.011,0.0,506328.0,0.0,101.265382,0.0,0.0065582171657021,0.0,0.6641203351503927,0.0,1470.0,9251.0,1,1470/9251,1470,9251
jacobi1d,kernel1,1470,9501,1470/9501,0,1470,9501,1,767165.0,0.0,5000.01,0.0,506588.0,0.0,101.317402,0.0,0.0065175157886504,0.0,0.6603377369926938,0.0,1470.0,9501.0,1,1470/9501,1470,9501
jacobi1d,kernel1,1890,810,1890/405;1890/810,0,1890,810,2,822693.5,0.0,5000.008,0.0,360773.5,0.0,72.15458699999999,0.0,0.0060854938259699495,0.0,0.4389627094049448,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
jacobi1d,kernel1,1890,5001,1890/5001,0,1890,5001,1,828371.0,0.0,5000.009,0.0,517605.0,0.0,103.520818,0.0,0.0060359536970753,0.0,0.6248468379506285,0.0,1890.0,5001.0,1,1890/5001,1890,5001
jacobi1d,kernel1,1890,9251,1890/9251,0,1890,9251,1,833773.0,0.0,5000.01,0.0,650922.0,0.0,130.184146,0.0,0.0059968480629619,0.0,0.7806945055788566,0.0,1890.0,9251.0,1,1890/9251,1890,9251
jacobi1d,kernel1,1890,9501,1890/9501,0,1890,9501,1,891169.0,0.0,5000.005,0.0,658470.0,0.0,131.693859,0.0,0.0056106136995339,0.0,0.7388834216630067,0.0,1890.0,9501.0,1,1890/9501,1890,9501
jacobi1d,kernel1,1950,810,2100/405;2100/810,0,1950,810,2,840093.0,0.0,5000.0045,0.0,421488.5,0.0,84.2976225,0.0,0.00596072927630985,0.0,0.502211309295916,0.0,1950.0,810.0,2,2100/405;2100/810,2100,405;810
jacobi1d,kernel1,1950,5001,2100/5001,0,1950,5001,1,831903.0,0.0,5000.01,0.0,597125.0,0.0,119.424767,0.0,0.0060103281271975,0.0,0.717782001026562,0.0,1950.0,5001.0,1,2100/5001,2100,5001
jacobi1d,kernel1,1950,9251,2100/9251,0,1950,9251,1,835419.0,0.0,5000.008,0.0,711250.0,0.0,142.249778,0.0,0.0059850302662496,0.0,0.8513691931833008,0.0,1950.0,9251.0,1,2100/9251,2100,9251
jacobi1d,kernel1,1950,9501,2100/9501,0,1950,9501,1,839606.0,0.0,5000.007,0.0,709529.0,0.0,141.905606,0.0,0.0059551825499103,0.0,0.8450737607877981,0.0,1950.0,9501.0,1,2100/9501,2100,9501
jacobi1d,kernel2,210,405,210/405,0,210,405,1,387326.0,0.0,5000.015,0.0,152772.0,0.0,30.55431,0.0,0.0129090611009847,0.0,0.3944274332216272,0.0,210.0,405.0,1,210/405,210,405
jacobi1d,kernel2,210,810,210/810,0,210,810,1,443046.0,0.0,5000.012,0.0,175865.0,0.0,35.172918,0.0,0.0112855369419879,0.0,0.396945238191971,0.0,210.0,810.0,1,210/810,210,810
jacobi1d,kernel2,210,5001,210/5001,0,210,5001,1,458790.0,0.0,5000.009,0.0,336864.0,0.0,67.372682,0.0,0.010898251923538,0.0,0.7342444255541751,0.0,210.0,5001.0,1,210/5001,210,5001
jacobi1d,kernel2,210,9251,210/9251,0,210,9251,1,481138.0,0.0,5000.012,0.0,442138.0,0.0,88.427393,0.0,0.0103920538390233,0.0,0.9189421745943992,0.0,210.0,9251.0,1,210/9251,210,9251
jacobi1d,kernel2,210,9501,210/9501,0,210,9501,1,506914.0,0.0,5000.006,0.0,452595.0,0.0,90.518894,0.0,0.0098636178917922,0.0,0.892843756534639,0.0,210.0,9501.0,1,210/9501,210,9501
jacobi1d,kernel2,630,810,630/405;630/810,0,630,810,2,546077.5,0.0,5000.0095,0.0,187786.5,0.0,37.5572305,0.0,0.009223581118831651,0.0,0.3462758639109431,0.0,630.0,810.0,2,630/405;630/810,630,405;810
jacobi1d,kernel2,630,5001,630/5001,0,630,5001,1,656456.0,0.0,5000.011,0.0,350260.0,0.0,70.051849,0.0,0.0076166734708799,0.0,0.5335620361456062,0.0,630.0,5001.0,1,630/5001,630,5001
jacobi1d,kernel2,630,9251,630/9251,0,630,9251,1,664476.0,0.0,5000.011,0.0,463468.0,0.0,92.693392,0.0,0.0075247428048567,0.0,0.6974939651695471,0.0,630.0,9251.0,1,630/9251,630,9251
jacobi1d,kernel2,630,9501,630/9501,0,630,9501,1,679006.0,0.0,5000.008,0.0,464819.0,0.0,92.963655,0.0,0.0073637169627367,0.0,0.6845580156876375,0.0,630.0,9501.0,1,630/9501,630,9501
jacobi1d,kernel2,1050,810,1050/405;1050/810,0,1050,810,2,646266.5,0.0,5000.007,0.0,200988.5,0.0,40.197643,0.0,0.0077449378708234,0.0,0.31128895344761476,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
jacobi1d,kernel2,1050,5001,1050/5001,0,1050,5001,1,666941.0,0.0,5000.005,0.0,361560.0,0.0,72.311929,0.0,0.0074969225163845,0.0,0.5421169188878776,0.0,1050.0,5001.0,1,1050/5001,1050,5001
jacobi1d,kernel2,1050,9251,1050/9251,0,1050,9251,1,738625.0,0.0,5000.007,0.0,481357.0,0.0,96.271268,0.0,0.0067693443899136,0.0,0.6516933491284481,0.0,1050.0,9251.0,1,1050/9251,1050,9251
jacobi1d,kernel2,1050,9501,1050/9501,0,1050,9501,1,748611.0,0.0,5000.009,0.0,486251.0,0.0,97.250029,0.0,0.0066790482640516,0.0,0.6495376103209811,0.0,1050.0,9501.0,1,1050/9501,1050,9501
jacobi1d,kernel2,1470,810,1470/405;1470/810,0,1470,810,2,780669.0,0.0,5000.0075,0.0,221167.0,0.0,44.233335499999995,0.0,0.006404788314668701,0.0,0.28330767685210667,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
jacobi1d,kernel2,1470,5001,1470/5001,0,1470,5001,1,758282.0,0.0,5000.011,0.0,389483.0,0.0,77.896433,0.0,0.0065938674530056,0.0,0.5136387254346009,0.0,1470.0,5001.0,1,1470/5001,1470,5001
jacobi1d,kernel2,1470,9251,1470/9251,0,1470,9251,1,775415.0,0.0,5000.012,0.0,506199.0,0.0,101.239563,0.0,0.006448175493123,0.0,0.6528104305436444,0.0,1470.0,9251.0,1,1470/9251,1470,9251
jacobi1d,kernel2,1470,9501,1470/9501,0,1470,9501,1,766052.0,0.0,5000.012,0.0,506483.0,0.0,101.296363,0.0,0.0065269877240709,0.0,0.6611600779059384,0.0,1470.0,9501.0,1,1470/9501,1470,9501
jacobi1d,kernel2,1890,810,1890/405;1890/810,0,1890,810,2,853840.0,0.0,5000.007,0.0,363020.0,0.0,72.60390100000001,0.0,0.0058559617722317,0.0,0.42516980419981926,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
jacobi1d,kernel2,1890,5001,1890/5001,0,1890,5001,1,824237.0,0.0,5000.008,0.0,513226.0,0.0,102.64504,0.0,0.0060662260975908,0.0,0.622667994763642,0.0,1890.0,5001.0,1,1890/5001,1890,5001
jacobi1d,kernel2,1890,9251,1890/9251,0,1890,9251,1,824038.0,0.0,5000.014,0.0,646123.0,0.0,129.224247,0.0,0.0060676983343001,0.0,0.7840936947082537,0.0,1890.0,9251.0,1,1890/9251,1890,9251
jacobi1d,kernel2,1890,9501,1890/9501,0,1890,9501,1,895475.0,0.0,5000.005,0.0,656299.0,0.0,131.259672,0.0,0.0055836343839861,0.0,0.7329059996091459,0.0,1890.0,9501.0,1,1890/9501,1890,9501
jacobi1d,kernel2,1950,810,2100/405;2100/810,0,1950,810,2,829662.0,0.0,5000.0095,0.0,416268.5,0.0,83.2535455,0.0,0.0060303885591157,0.0,0.5020353232822647,0.0,1950.0,810.0,2,2100/405;2100/810,2100,405;810
jacobi1d,kernel2,1950,9251,2100/9251,0,1950,9251,1,830207.0,0.0,5000.01,0.0,710980.0,0.0,142.195722,0.0,0.0060226064102085,0.0,0.8563888283283566,0.0,1950.0,9251.0,1,2100/9251,2100,9251
jacobi1d,kernel2,1950,9501,2100/9501,0,1950,9501,1,832047.0,0.0,5000.009,0.0,707984.0,0.0,141.596551,0.0,0.0060092867350041,0.0,0.8508942403494033,0.0,1950.0,9501.0,1,2100/9501,2100,9501
jacobi1d,kernel2,1965,5001,2100/5001,0,1965,5001,1,902493.0,0.0,5000.007,0.0,601567.0,0.0,120.313236,0.0,0.0055402169324305,0.0,0.66656140269232,0.0,1965.0,5001.0,1,2100/5001,2100,5001
jacobi2d,kernel1,210,405,210/405,0,210,405,1,14703.0,0.0,5000.172,0.0,208844.0,0.0,41.76736,0.0,0.3400783513568659,0.0,14.204176018499624,0.0,210.0,405.0,1,210/405,210,405
jacobi2d,kernel1,210,810,210/810,0,210,810,1,34488.0,0.0,5000.108,0.0,255378.0,0.0,51.074493,0.0,0.1449810948735792,0.0,7.404836464857341,0.0,210.0,810.0,1,210/810,210,810
